#id: 2334528786
#name: H.sapiens - Plasma, iBAQ (Pernemalmetal,elife.2019)
#score: 4.2
#description: abundance based on iBAQ, Interaction consistency score: 4.2, Coverage: 11
#organ: PLASMA
#integrated: false
#coverage: 11
#link: http://www.ncbi.nlm.nih.gov/pubmed/30958262
#publication_year: 2019
#filename: 9606-PXD010899_human_plasma.txt
#
#string_external_id	abundance
9606.ENSP00000215838	40.7
9606.ENSP00000225792	40.6
9606.ENSP00000357702	40.6
9606.ENSP00000329165	40.6
9606.ENSP00000351646	40.5
9606.ENSP00000428340	40.4
9606.ENSP00000204604	40.4
9606.ENSP00000349932	40.3
9606.ENSP00000267512	40.3
9606.ENSP00000372155	39.6
9606.ENSP00000369822	39.6
9606.ENSP00000319730	39.6
9606.ENSP00000251047	39.6
9606.ENSP00000264039	39.4
9606.ENSP00000269202	39.3
9606.ENSP00000416558	39.3
9606.ENSP00000308720	39.2
9606.ENSP00000318195	39.0
9606.ENSP00000394227	39.0
9606.ENSP00000414359	38.9
9606.ENSP00000298223	38.7
9606.ENSP00000382595	38.6
9606.ENSP00000365048	38.3
9606.ENSP00000259396	38.1
9606.ENSP00000358035	38.1
9606.ENSP00000314214	38.0
9606.ENSP00000280346	38.0
9606.ENSP00000005587	38.0
9606.ENSP00000310226	37.9
9606.ENSP00000306606	37.9
9606.ENSP00000347948	37.8
9606.ENSP00000368752	37.8
9606.ENSP00000330484	37.6
9606.ENSP00000381768	37.5
9606.ENSP00000002829	37.4
9606.ENSP00000396722	37.4
9606.ENSP00000479153	37.1
9606.ENSP00000302324	37.1
9606.ENSP00000306157	37.0
9606.ENSP00000264025	36.9
9606.ENSP00000394496	36.7
9606.ENSP00000219345	36.6
9606.ENSP00000348888	36.6
9606.ENSP00000222390	36.4
9606.ENSP00000261890	36.4
9606.ENSP00000348050	36.3
9606.ENSP00000371497	36.3
9606.ENSP00000341289	36.3
9606.ENSP00000293670	36.2
9606.ENSP00000248598	36.1
9606.ENSP00000011292	36.1
9606.ENSP00000278572	36.1
9606.ENSP00000274532	36.0
9606.ENSP00000221957	36.0
9606.ENSP00000363993	35.9
9606.ENSP00000387176	35.8
9606.ENSP00000483018	35.7
9606.ENSP00000445929	35.7
9606.ENSP00000472249	35.6
9606.ENSP00000275493	35.4
9606.ENSP00000420091	35.4
9606.ENSP00000362271	35.4
9606.ENSP00000255409	35.2
9606.ENSP00000282588	35.0
9606.ENSP00000382941	34.8
9606.ENSP00000297261	34.8
9606.ENSP00000227266	34.6
9606.ENSP00000432282	34.4
9606.ENSP00000484431	34.4
9606.ENSP00000008527	34.3
9606.ENSP00000314543	34.2
9606.ENSP00000264553	34.1
9606.ENSP00000233893	34.1
9606.ENSP00000216218	33.8
9606.ENSP00000270586	33.8
9606.ENSP00000221466	33.7
9606.ENSP00000306330	33.6
9606.ENSP00000249066	33.6
9606.ENSP00000417185	33.5
9606.ENSP00000377941	33.3
9606.ENSP00000263097	33.3
9606.ENSP00000351338	33.2
9606.ENSP00000385385	33.2
9606.ENSP00000368664	33.0
9606.ENSP00000405573	32.7
9606.ENSP00000325240	32.7
9606.ENSP00000342012	32.7
9606.ENSP00000353030	32.7
9606.ENSP00000355082	32.6
9606.ENSP00000205402	32.6
9606.ENSP00000418529	32.4
9606.ENSP00000289316	32.0
9606.ENSP00000365227	32.0
9606.ENSP00000281821	32.0
9606.ENSP00000284240	31.6
9606.ENSP00000017003	31.6
9606.ENSP00000301945	31.5
9606.ENSP00000397563	31.4
9606.ENSP00000325527	31.4
9606.ENSP00000353646	31.2
9606.ENSP00000233997	30.9
9606.ENSP00000353590	30.8
9606.ENSP00000317272	30.7
9606.ENSP00000346694	30.4
9606.ENSP00000317842	30.4
9606.ENSP00000383382	30.4
9606.ENSP00000261180	30.3
9606.ENSP00000353608	30.3
9606.ENSP00000463325	30.2
9606.ENSP00000218230	30.1
9606.ENSP00000216286	30.1
9606.ENSP00000306752	30.0
9606.ENSP00000241261	29.9
9606.ENSP00000204961	29.9
9606.ENSP00000318912	29.9
9606.ENSP00000307513	29.5
9606.ENSP00000385899	29.4
9606.ENSP00000351536	29.3
9606.ENSP00000302046	29.0
9606.ENSP00000356024	29.0
9606.ENSP00000416606	29.0
9606.ENSP00000381717	28.9
9606.ENSP00000310036	28.9
9606.ENSP00000199448	28.9
9606.ENSP00000300291	28.9
9606.ENSP00000406229	28.8
9606.ENSP00000341743	28.8
9606.ENSP00000363891	28.7
9606.ENSP00000378294	28.5
9606.ENSP00000343577	28.5
9606.ENSP00000371267	28.4
9606.ENSP00000276079	28.4
9606.ENSP00000245932	28.3
9606.ENSP00000361554	28.1
9606.ENSP00000295688	28.1
9606.ENSP00000289968	28.1
9606.ENSP00000300249	28.0
9606.ENSP00000414398	28.0
9606.ENSP00000376056	27.9
9606.ENSP00000424183	27.9
9606.ENSP00000356790	27.6
9606.ENSP00000364114	27.6
9606.ENSP00000356954	27.6
9606.ENSP00000302728	27.5
9606.ENSP00000280200	27.5
9606.ENSP00000265131	27.5
9606.ENSP00000274565	27.4
9606.ENSP00000301149	27.4
9606.ENSP00000357189	27.3
9606.ENSP00000272937	27.3
9606.ENSP00000327116	27.3
9606.ENSP00000308893	27.3
9606.ENSP00000319918	27.3
9606.ENSP00000345008	27.2
9606.ENSP00000233156	27.1
9606.ENSP00000366047	27.1
9606.ENSP00000261292	27.0
9606.ENSP00000229416	26.8
9606.ENSP00000360645	26.7
9606.ENSP00000369689	26.7
9606.ENSP00000250340	26.6
9606.ENSP00000363973	26.5
9606.ENSP00000387356	26.4
9606.ENSP00000349428	26.4
9606.ENSP00000483403	26.4
9606.ENSP00000404718	26.3
9606.ENSP00000382814	26.2
9606.ENSP00000212355	26.1
9606.ENSP00000216336	26.1
9606.ENSP00000205061	26.1
9606.ENSP00000485529	26.1
9606.ENSP00000353393	26.0
9606.ENSP00000001008	26.0
9606.ENSP00000268695	26.0
9606.ENSP00000299855	26.0
9606.ENSP00000357470	25.9
9606.ENSP00000284719	25.8
9606.ENSP00000258052	25.8
9606.ENSP00000320171	25.7
9606.ENSP00000316491	25.6
9606.ENSP00000377549	25.5
9606.ENSP00000266712	25.5
9606.ENSP00000364649	25.5
9606.ENSP00000352849	25.2
9606.ENSP00000385300	25.1
9606.ENSP00000261883	25.0
9606.ENSP00000390265	25.0
9606.ENSP00000236826	25.0
9606.ENSP00000248437	25.0
9606.ENSP00000348635	24.9
9606.ENSP00000283179	24.9
9606.ENSP00000322273	24.9
9606.ENSP00000352936	24.6
9606.ENSP00000258145	24.4
9606.ENSP00000275815	24.4
9606.ENSP00000305556	24.4
9606.ENSP00000295550	24.3
9606.ENSP00000226091	24.3
9606.ENSP00000387164	24.2
9606.ENSP00000446007	24.2
9606.ENSP00000466379	24.2
9606.ENSP00000356919	24.1
9606.ENSP00000267012	24.1
9606.ENSP00000431140	24.1
9606.ENSP00000331901	24.0
9606.ENSP00000307674	24.0
9606.ENSP00000377640	24.0
9606.ENSP00000228825	24.0
9606.ENSP00000350162	23.9
9606.ENSP00000219302	23.8
9606.ENSP00000358866	23.8
9606.ENSP00000247461	23.8
9606.ENSP00000388325	23.6
9606.ENSP00000243077	23.6
9606.ENSP00000371715	23.5
9606.ENSP00000451291	23.5
9606.ENSP00000455510	23.4
9606.ENSP00000217515	23.4
9606.ENSP00000246337	23.3
9606.ENSP00000366109	23.2
9606.ENSP00000261858	23.2
9606.ENSP00000255120	23.2
9606.ENSP00000327513	23.1
9606.ENSP00000351157	23.1
9606.ENSP00000410769	23.1
9606.ENSP00000353224	23.1
9606.ENSP00000378408	22.9
9606.ENSP00000295851	22.8
9606.ENSP00000401502	22.8
9606.ENSP00000263593	22.8
9606.ENSP00000216034	22.8
9606.ENSP00000383232	22.8
9606.ENSP00000377471	22.7
9606.ENSP00000480821	22.6
9606.ENSP00000360671	22.6
9606.ENSP00000228318	22.5
9606.ENSP00000284031	22.5
9606.ENSP00000385452	22.5
9606.ENSP00000027335	22.5
9606.ENSP00000313875	22.4
9606.ENSP00000352956	22.4
9606.ENSP00000436318	22.3
9606.ENSP00000263864	22.2
9606.ENSP00000312834	22.2
9606.ENSP00000381736	22.2
9606.ENSP00000460236	22.0
9606.ENSP00000243347	22.0
9606.ENSP00000357980	22.0
9606.ENSP00000262407	22.0
9606.ENSP00000256412	21.9
9606.ENSP00000478061	21.9
9606.ENSP00000231487	21.9
9606.ENSP00000355995	21.8
9606.ENSP00000256010	21.8
9606.ENSP00000282486	21.8
9606.ENSP00000378957	21.8
9606.ENSP00000358223	21.8
9606.ENSP00000368314	21.8
9606.ENSP00000261918	21.8
9606.ENSP00000324204	21.8
9606.ENSP00000253792	21.6
9606.ENSP00000377710	21.5
9606.ENSP00000287590	21.5
9606.ENSP00000345395	21.5
9606.ENSP00000228938	21.5
9606.ENSP00000301178	21.5
9606.ENSP00000261015	21.4
9606.ENSP00000309757	21.4
9606.ENSP00000357082	21.4
9606.ENSP00000301246	21.3
9606.ENSP00000430432	21.3
9606.ENSP00000312286	21.3
9606.ENSP00000339801	21.3
9606.ENSP00000483552	21.3
9606.ENSP00000442397	21.2
9606.ENSP00000326031	21.2
9606.ENSP00000301659	21.2
9606.ENSP00000473631	21.1
9606.ENSP00000259989	21.1
9606.ENSP00000253109	21.0
9606.ENSP00000463393	21.0
9606.ENSP00000386284	21.0
9606.ENSP00000310491	21.0
9606.ENSP00000295685	21.0
9606.ENSP00000444171	20.8
9606.ENSP00000270139	20.8
9606.ENSP00000420321	20.8
9606.ENSP00000354919	20.7
9606.ENSP00000402758	20.6
9606.ENSP00000355325	20.5
9606.ENSP00000353099	20.5
9606.ENSP00000369317	20.4
9606.ENSP00000344758	20.3
9606.ENSP00000295992	20.3
9606.ENSP00000203407	20.2
9606.ENSP00000364585	20.2
9606.ENSP00000452948	20.2
9606.ENSP00000375683	20.1
9606.ENSP00000416523	20.0
9606.ENSP00000366430	20.0
9606.ENSP00000410852	19.8
9606.ENSP00000287008	19.8
9606.ENSP00000223357	19.8
9606.ENSP00000376345	19.8
9606.ENSP00000340466	19.7
9606.ENSP00000345347	19.7
9606.ENSP00000363869	19.7
9606.ENSP00000321573	19.5
9606.ENSP00000283249	19.5
9606.ENSP00000356354	19.4
9606.ENSP00000361871	19.3
9606.ENSP00000307940	19.3
9606.ENSP00000291700	19.2
9606.ENSP00000467024	19.2
9606.ENSP00000389252	19.2
9606.ENSP00000264094	19.2
9606.ENSP00000376889	19.1
9606.ENSP00000294904	19.1
9606.ENSP00000364486	19.0
9606.ENSP00000357106	19.0
9606.ENSP00000301329	19.0
9606.ENSP00000304408	18.9
9606.ENSP00000266732	18.8
9606.ENSP00000292385	18.7
9606.ENSP00000349324	18.7
9606.ENSP00000332511	18.7
9606.ENSP00000354468	18.6
9606.ENSP00000357131	18.6
9606.ENSP00000253108	18.6
9606.ENSP00000293831	18.5
9606.ENSP00000376532	18.4
9606.ENSP00000361060	18.4
9606.ENSP00000231461	18.3
9606.ENSP00000277120	18.3
9606.ENSP00000460602	18.3
9606.ENSP00000452126	18.2
9606.ENSP00000340836	18.2
9606.ENSP00000368458	18.2
9606.ENSP00000217133	18.2
9606.ENSP00000307188	18.1
9606.ENSP00000303356	18.1
9606.ENSP00000330720	18.0
9606.ENSP00000385215	17.9
9606.ENSP00000229340	17.9
9606.ENSP00000425092	17.9
9606.ENSP00000364801	17.9
9606.ENSP00000346990	17.8
9606.ENSP00000225698	17.8
9606.ENSP00000355011	17.6
9606.ENSP00000467579	17.6
9606.ENSP00000268603	17.5
9606.ENSP00000376297	17.5
9606.ENSP00000409382	17.4
9606.ENSP00000318916	17.2
9606.ENSP00000404375	17.2
9606.ENSP00000265000	17.2
9606.ENSP00000166139	17.1
9606.ENSP00000381133	17.1
9606.ENSP00000389103	17.1
9606.ENSP00000359663	17.0
9606.ENSP00000261735	17.0
9606.ENSP00000384564	16.8
9606.ENSP00000327336	16.8
9606.ENSP00000409171	16.8
9606.ENSP00000291495	16.8
9606.ENSP00000410833	16.8
9606.ENSP00000263168	16.8
9606.ENSP00000331831	16.8
9606.ENSP00000275560	16.8
9606.ENSP00000475216	16.8
9606.ENSP00000245323	16.8
9606.ENSP00000299957	16.7
9606.ENSP00000243344	16.7
9606.ENSP00000369979	16.7
9606.ENSP00000297439	16.6
9606.ENSP00000257901	16.6
9606.ENSP00000381129	16.5
9606.ENSP00000301729	16.5
9606.ENSP00000314901	16.4
9606.ENSP00000308117	16.4
9606.ENSP00000394071	16.4
9606.ENSP00000240123	16.4
9606.ENSP00000438205	16.3
9606.ENSP00000310572	16.3
9606.ENSP00000300527	16.3
9606.ENSP00000224652	16.3
9606.ENSP00000308753	16.2
9606.ENSP00000292408	16.1
9606.ENSP00000306185	16.1
9606.ENSP00000349078	16.1
9606.ENSP00000385757	16.1
9606.ENSP00000416984	16.1
9606.ENSP00000360730	16.0
9606.ENSP00000349252	15.9
9606.ENSP00000346032	15.9
9606.ENSP00000360609	15.9
9606.ENSP00000366902	15.9
9606.ENSP00000312070	15.9
9606.ENSP00000330433	15.9
9606.ENSP00000225899	15.9
9606.ENSP00000367992	15.8
9606.ENSP00000483364	15.8
9606.ENSP00000286091	15.8
9606.ENSP00000242786	15.8
9606.ENSP00000357218	15.8
9606.ENSP00000436455	15.7
9606.ENSP00000296412	15.6
9606.ENSP00000324105	15.6
9606.ENSP00000383938	15.6
9606.ENSP00000322339	15.5
9606.ENSP00000357152	15.5
9606.ENSP00000262644	15.5
9606.ENSP00000301420	15.4
9606.ENSP00000319623	15.4
9606.ENSP00000387050	15.4
9606.ENSP00000306920	15.4
9606.ENSP00000274024	15.4
9606.ENSP00000368244	15.4
9606.ENSP00000482841	15.3
9606.ENSP00000332049	15.3
9606.ENSP00000244333	15.3
9606.ENSP00000306461	15.1
9606.ENSP00000376899	15.1
9606.ENSP00000052754	15.0
9606.ENSP00000216124	15.0
9606.ENSP00000315997	14.9
9606.ENSP00000398568	14.9
9606.ENSP00000349446	14.8
9606.ENSP00000335620	14.7
9606.ENSP00000331242	14.7
9606.ENSP00000366673	14.7
9606.ENSP00000219169	14.7
9606.ENSP00000315477	14.6
9606.ENSP00000376475	14.6
9606.ENSP00000321005	14.5
9606.ENSP00000255192	14.5
9606.ENSP00000378359	14.5
9606.ENSP00000479089	14.5
9606.ENSP00000300605	14.4
9606.ENSP00000267485	14.4
9606.ENSP00000253354	14.4
9606.ENSP00000431984	14.4
9606.ENSP00000482613	14.4
9606.ENSP00000288699	14.3
9606.ENSP00000296046	14.3
9606.ENSP00000417222	14.3
9606.ENSP00000368455	14.3
9606.ENSP00000300107	14.2
9606.ENSP00000361366	14.2
9606.ENSP00000367220	14.2
9606.ENSP00000265077	14.2
9606.ENSP00000381666	14.1
9606.ENSP00000293379	14.1
9606.ENSP00000371152	14.0
9606.ENSP00000352779	14.0
9606.ENSP00000304782	14.0
9606.ENSP00000356791	14.0
9606.ENSP00000457258	13.9
9606.ENSP00000360939	13.9
9606.ENSP00000256646	13.9
9606.ENSP00000297268	13.9
9606.ENSP00000257192	13.8
9606.ENSP00000400717	13.8
9606.ENSP00000320084	13.8
9606.ENSP00000481912	13.8
9606.ENSP00000364464	13.7
9606.ENSP00000399805	13.7
9606.ENSP00000361471	13.7
9606.ENSP00000342262	13.7
9606.ENSP00000312506	13.7
9606.ENSP00000344831	13.6
9606.ENSP00000078445	13.6
9606.ENSP00000310216	13.5
9606.ENSP00000264908	13.5
9606.ENSP00000437402	13.5
9606.ENSP00000265062	13.5
9606.ENSP00000354207	13.4
9606.ENSP00000261601	13.4
9606.ENSP00000340292	13.4
9606.ENSP00000216802	13.4
9606.ENSP00000365439	13.4
9606.ENSP00000362207	13.3
9606.ENSP00000430620	13.3
9606.ENSP00000378897	13.2
9606.ENSP00000296511	13.2
9606.ENSP00000314067	13.2
9606.ENSP00000266581	13.1
9606.ENSP00000249363	13.1
9606.ENSP00000156626	13.1
9606.ENSP00000257836	13.0
9606.ENSP00000346300	13.0
9606.ENSP00000302961	12.9
9606.ENSP00000354947	12.9
9606.ENSP00000417864	12.8
9606.ENSP00000386766	12.8
9606.ENSP00000258091	12.8
9606.ENSP00000231721	12.8
9606.ENSP00000368970	12.8
9606.ENSP00000410715	12.6
9606.ENSP00000270233	12.6
9606.ENSP00000379157	12.6
9606.ENSP00000369081	12.5
9606.ENSP00000209668	12.5
9606.ENSP00000387310	12.5
9606.ENSP00000399421	12.5
9606.ENSP00000264993	12.5
9606.ENSP00000453508	12.4
9606.ENSP00000346120	12.4
9606.ENSP00000356430	12.4
9606.ENSP00000301831	12.3
9606.ENSP00000210633	12.3
9606.ENSP00000369473	12.3
9606.ENSP00000316228	12.2
9606.ENSP00000400175	12.2
9606.ENSP00000254878	12.1
9606.ENSP00000260950	12.0
9606.ENSP00000317128	12.0
9606.ENSP00000307297	11.9
9606.ENSP00000369375	11.9
9606.ENSP00000465356	11.9
9606.ENSP00000362339	11.9
9606.ENSP00000359540	11.9
9606.ENSP00000348959	11.8
9606.ENSP00000398803	11.8
9606.ENSP00000295379	11.7
9606.ENSP00000376372	11.7
9606.ENSP00000296444	11.6
9606.ENSP00000324205	11.6
9606.ENSP00000338369	11.6
9606.ENSP00000216181	11.5
9606.ENSP00000285667	11.5
9606.ENSP00000217426	11.5
9606.ENSP00000252252	11.5
9606.ENSP00000362946	11.5
9606.ENSP00000477639	11.4
9606.ENSP00000468308	11.4
9606.ENSP00000215637	11.4
9606.ENSP00000375682	11.3
9606.ENSP00000330393	11.3
9606.ENSP00000222482	11.3
9606.ENSP00000295640	11.3
9606.ENSP00000349168	11.2
9606.ENSP00000248933	11.2
9606.ENSP00000371194	11.2
9606.ENSP00000302886	11.2
9606.ENSP00000418070	11.2
9606.ENSP00000335074	11.1
9606.ENSP00000367655	11.1
9606.ENSP00000333938	11.1
9606.ENSP00000295777	11.0
9606.ENSP00000363500	11.0
9606.ENSP00000287667	11.0
9606.ENSP00000390204	10.9
9606.ENSP00000434847	10.9
9606.ENSP00000299300	10.9
9606.ENSP00000356042	10.9
9606.ENSP00000216392	10.8
9606.ENSP00000323927	10.8
9606.ENSP00000388806	10.8
9606.ENSP00000451712	10.7
9606.ENSP00000359621	10.7
9606.ENSP00000364694	10.6
9606.ENSP00000418648	10.5
9606.ENSP00000221891	10.5
9606.ENSP00000318297	10.5
9606.ENSP00000220478	10.5
9606.ENSP00000339824	10.5
9606.ENSP00000348163	10.4
9606.ENSP00000481917	10.4
9606.ENSP00000377558	10.3
9606.ENSP00000485514	10.3
9606.ENSP00000482899	10.3
9606.ENSP00000318406	10.2
9606.ENSP00000239462	10.2
9606.ENSP00000364964	10.2
9606.ENSP00000346671	10.2
9606.ENSP00000261366	10.1
9606.ENSP00000307900	10.1
9606.ENSP00000380948	10.1
9606.ENSP00000352455	10.0
9606.ENSP00000217971	9.99
9606.ENSP00000294053	9.98
9606.ENSP00000252483	9.97
9606.ENSP00000263671	9.9
9606.ENSP00000307423	9.87
9606.ENSP00000357005	9.83
9606.ENSP00000263733	9.83
9606.ENSP00000367265	9.82
9606.ENSP00000384490	9.8
9606.ENSP00000427687	9.8
9606.ENSP00000218516	9.8
9606.ENSP00000263923	9.8
9606.ENSP00000454071	9.8
9606.ENSP00000413707	9.78
9606.ENSP00000222374	9.77
9606.ENSP00000333667	9.77
9606.ENSP00000364140	9.77
9606.ENSP00000299427	9.75
9606.ENSP00000365172	9.7
9606.ENSP00000222219	9.67
9606.ENSP00000363001	9.65
9606.ENSP00000347979	9.64
9606.ENSP00000256637	9.62
9606.ENSP00000295006	9.62
9606.ENSP00000444533	9.59
9606.ENSP00000479536	9.59
9606.ENSP00000308452	9.49
9606.ENSP00000242804	9.47
9606.ENSP00000367096	9.47
9606.ENSP00000444357	9.47
9606.ENSP00000326003	9.45
9606.ENSP00000376458	9.45
9606.ENSP00000258317	9.44
9606.ENSP00000245206	9.43
9606.ENSP00000265362	9.42
9606.ENSP00000259708	9.33
9606.ENSP00000358719	9.32
9606.ENSP00000433560	9.29
9606.ENSP00000365773	9.29
9606.ENSP00000272771	9.28
9606.ENSP00000400365	9.28
9606.ENSP00000366513	9.26
9606.ENSP00000217402	9.25
9606.ENSP00000301956	9.24
9606.ENSP00000357516	9.22
9606.ENSP00000383115	9.18
9606.ENSP00000377047	9.18
9606.ENSP00000311184	9.14
9606.ENSP00000364016	9.13
9606.ENSP00000405926	9.08
9606.ENSP00000268099	9.04
9606.ENSP00000418754	9.01
9606.ENSP00000386665	9.0
9606.ENSP00000338964	9.0
9606.ENSP00000480132	8.99
9606.ENSP00000251646	8.99
9606.ENSP00000310998	8.94
9606.ENSP00000417653	8.91
9606.ENSP00000357123	8.91
9606.ENSP00000246069	8.9
9606.ENSP00000414303	8.88
9606.ENSP00000320176	8.88
9606.ENSP00000429150	8.83
9606.ENSP00000361635	8.81
9606.ENSP00000226004	8.73
9606.ENSP00000357753	8.72
9606.ENSP00000399229	8.71
9606.ENSP00000360727	8.59
9606.ENSP00000377862	8.54
9606.ENSP00000384103	8.51
9606.ENSP00000431512	8.5
9606.ENSP00000368917	8.48
9606.ENSP00000365745	8.48
9606.ENSP00000337133	8.48
9606.ENSP00000413861	8.47
9606.ENSP00000360913	8.42
9606.ENSP00000341885	8.37
9606.ENSP00000335196	8.32
9606.ENSP00000216479	8.32
9606.ENSP00000342109	8.3
9606.ENSP00000258613	8.28
9606.ENSP00000360688	8.27
9606.ENSP00000377681	8.25
9606.ENSP00000339155	8.24
9606.ENSP00000252603	8.18
9606.ENSP00000233954	8.18
9606.ENSP00000351777	8.1
9606.ENSP00000354238	8.01
9606.ENSP00000381058	7.98
9606.ENSP00000269491	7.98
9606.ENSP00000391490	7.91
9606.ENSP00000428895	7.88
9606.ENSP00000417354	7.87
9606.ENSP00000381023	7.86
9606.ENSP00000368927	7.86
9606.ENSP00000378917	7.85
9606.ENSP00000357362	7.84
9606.ENSP00000314023	7.84
9606.ENSP00000386377	7.79
9606.ENSP00000312946	7.73
9606.ENSP00000295927	7.72
9606.ENSP00000318822	7.7
9606.ENSP00000262288	7.7
9606.ENSP00000221566	7.69
9606.ENSP00000367151	7.66
9606.ENSP00000290349	7.6
9606.ENSP00000296456	7.57
9606.ENSP00000357196	7.57
9606.ENSP00000356828	7.57
9606.ENSP00000362329	7.55
9606.ENSP00000356016	7.53
9606.ENSP00000278742	7.53
9606.ENSP00000371018	7.52
9606.ENSP00000265171	7.52
9606.ENSP00000351075	7.52
9606.ENSP00000380402	7.51
9606.ENSP00000379038	7.48
9606.ENSP00000315635	7.45
9606.ENSP00000481314	7.45
9606.ENSP00000339813	7.42
9606.ENSP00000377696	7.42
9606.ENSP00000265598	7.41
9606.ENSP00000405963	7.37
9606.ENSP00000231009	7.33
9606.ENSP00000353654	7.33
9606.ENSP00000427552	7.3
9606.ENSP00000262105	7.29
9606.ENSP00000347041	7.24
9606.ENSP00000353238	7.22
9606.ENSP00000480853	7.22
9606.ENSP00000262646	7.21
9606.ENSP00000367542	7.19
9606.ENSP00000265634	7.17
9606.ENSP00000377958	7.09
9606.ENSP00000263354	7.07
9606.ENSP00000419628	7.06
9606.ENSP00000236959	7.06
9606.ENSP00000325376	7.05
9606.ENSP00000348381	7.01
9606.ENSP00000324672	6.99
9606.ENSP00000306261	6.98
9606.ENSP00000361112	6.97
9606.ENSP00000311905	6.96
9606.ENSP00000357178	6.96
9606.ENSP00000368767	6.95
9606.ENSP00000415786	6.93
9606.ENSP00000364119	6.88
9606.ENSP00000288014	6.87
9606.ENSP00000350896	6.82
9606.ENSP00000428518	6.81
9606.ENSP00000389631	6.75
9606.ENSP00000323328	6.75
9606.ENSP00000354255	6.68
9606.ENSP00000316809	6.65
9606.ENSP00000393557	6.63
9606.ENSP00000463027	6.63
9606.ENSP00000353910	6.62
9606.ENSP00000315370	6.61
9606.ENSP00000241453	6.58
9606.ENSP00000296955	6.57
9606.ENSP00000267814	6.51
9606.ENSP00000350170	6.48
9606.ENSP00000355751	6.47
9606.ENSP00000423674	6.47
9606.ENSP00000368678	6.46
9606.ENSP00000382177	6.44
9606.ENSP00000246635	6.44
9606.ENSP00000267938	6.42
9606.ENSP00000344465	6.4
9606.ENSP00000277541	6.39
9606.ENSP00000339328	6.37
9606.ENSP00000368566	6.36
9606.ENSP00000317334	6.34
9606.ENSP00000395473	6.32
9606.ENSP00000280258	6.31
9606.ENSP00000406723	6.31
9606.ENSP00000393511	6.24
9606.ENSP00000265562	6.24
9606.ENSP00000262013	6.23
9606.ENSP00000384408	6.22
9606.ENSP00000225719	6.22
9606.ENSP00000434516	6.19
9606.ENSP00000286788	6.16
9606.ENSP00000341821	6.15
9606.ENSP00000259253	6.13
9606.ENSP00000329419	6.13
9606.ENSP00000373370	6.12
9606.ENSP00000452120	6.11
9606.ENSP00000427114	6.1
9606.ENSP00000428540	6.1
9606.ENSP00000463051	6.07
9606.ENSP00000361867	6.03
9606.ENSP00000332656	6.01
9606.ENSP00000305692	6.0
9606.ENSP00000319664	5.99
9606.ENSP00000480987	5.98
9606.ENSP00000199764	5.98
9606.ENSP00000310842	5.97
9606.ENSP00000362409	5.94
9606.ENSP00000282007	5.94
9606.ENSP00000370517	5.93
9606.ENSP00000366800	5.93
9606.ENSP00000381565	5.92
9606.ENSP00000338413	5.89
9606.ENSP00000305714	5.88
9606.ENSP00000254528	5.88
9606.ENSP00000361512	5.85
9606.ENSP00000353007	5.84
9606.ENSP00000366246	5.83
9606.ENSP00000444935	5.83
9606.ENSP00000262304	5.78
9606.ENSP00000399168	5.78
9606.ENSP00000394863	5.77
9606.ENSP00000303211	5.76
9606.ENSP00000296861	5.75
9606.ENSP00000364000	5.72
9606.ENSP00000313007	5.69
9606.ENSP00000380514	5.69
9606.ENSP00000254190	5.69
9606.ENSP00000391592	5.67
9606.ENSP00000417748	5.67
9606.ENSP00000226299	5.67
9606.ENSP00000249442	5.65
9606.ENSP00000254301	5.63
9606.ENSP00000297848	5.58
9606.ENSP00000352413	5.53
9606.ENSP00000378360	5.5
9606.ENSP00000377508	5.48
9606.ENSP00000292562	5.48
9606.ENSP00000312002	5.47
9606.ENSP00000267064	5.47
9606.ENSP00000381588	5.47
9606.ENSP00000385000	5.44
9606.ENSP00000354346	5.44
9606.ENSP00000377036	5.36
9606.ENSP00000447852	5.36
9606.ENSP00000269503	5.34
9606.ENSP00000358081	5.33
9606.ENSP00000264670	5.33
9606.ENSP00000264613	5.32
9606.ENSP00000419446	5.29
9606.ENSP00000410294	5.28
9606.ENSP00000374332	5.28
9606.ENSP00000365269	5.27
9606.ENSP00000353701	5.22
9606.ENSP00000297107	5.21
9606.ENSP00000005286	5.15
9606.ENSP00000280800	5.15
9606.ENSP00000259056	5.15
9606.ENSP00000370593	5.12
9606.ENSP00000274473	5.11
9606.ENSP00000368278	5.09
9606.ENSP00000254958	5.08
9606.ENSP00000378557	5.06
9606.ENSP00000427679	5.06
9606.ENSP00000449089	5.04
9606.ENSP00000357283	5.0
9606.ENSP00000223127	4.99
9606.ENSP00000264193	4.99
9606.ENSP00000411004	4.97
9606.ENSP00000262150	4.97
9606.ENSP00000351905	4.96
9606.ENSP00000429824	4.93
9606.ENSP00000258796	4.93
9606.ENSP00000263798	4.92
9606.ENSP00000311449	4.92
9606.ENSP00000301396	4.89
9606.ENSP00000260408	4.87
9606.ENSP00000289746	4.85
9606.ENSP00000385610	4.82
9606.ENSP00000327145	4.8
9606.ENSP00000431165	4.79
9606.ENSP00000309968	4.74
9606.ENSP00000380378	4.72
9606.ENSP00000318066	4.72
9606.ENSP00000357905	4.69
9606.ENSP00000379140	4.66
9606.ENSP00000343445	4.66
9606.ENSP00000257359	4.66
9606.ENSP00000263579	4.65
9606.ENSP00000308727	4.65
9606.ENSP00000228136	4.65
9606.ENSP00000283285	4.6
