#id: 3053857823
#name: H.sapiens - Gallbladder (Integrated)
#score: 26.8
#coverage: 58
#description: integrated dataset: weighted average of all H.sapiens GALLBLADDER: 26.8, Coverage: 58
#organ: GALLBLADDER
#integrated: true
#weights: Adult_Gallbladder_Kim_2014_SEQUEST:0.455;gall_bladder_Wilhelm_2014_Maxquant:0.455;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Gallbladder:0.091;
#publication_year: 2023
#filename: 9606-GALLBLADDER-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000297185	860
9606.ENSP00000216254	858
9606.ENSP00000385763	857
9606.ENSP00000465356	856
9606.ENSP00000482472	856
9606.ENSP00000351619	853
9606.ENSP00000338703	847
9606.ENSP00000039007	846
9606.ENSP00000299198	844
9606.ENSP00000446215	841
9606.ENSP00000254810	839
9606.ENSP00000355778	839
9606.ENSP00000302100	838
9606.ENSP00000316029	836
9606.ENSP00000236671	835
9606.ENSP00000364490	834
9606.ENSP00000450540	833
9606.ENSP00000245206	831
9606.ENSP00000362924	829
9606.ENSP00000339001	828
9606.ENSP00000302620	819
9606.ENSP00000217182	811
9606.ENSP00000450436	809
9606.ENSP00000301071	808
9606.ENSP00000351777	799
9606.ENSP00000363832	789
9606.ENSP00000278407	784
9606.ENSP00000345179	780
9606.ENSP00000380402	779
9606.ENSP00000216465	769
9606.ENSP00000318868	769
9606.ENSP00000233143	768
9606.ENSP00000353590	768
9606.ENSP00000379895	765
9606.ENSP00000372155	758
9606.ENSP00000264613	758
9606.ENSP00000225430	756
9606.ENSP00000346839	753
9606.ENSP00000365439	748
9606.ENSP00000357709	736
9606.ENSP00000379386	730
9606.ENSP00000361930	729
9606.ENSP00000357722	727
9606.ENSP00000318195	726
9606.ENSP00000309539	725
9606.ENSP00000393241	724
9606.ENSP00000267814	721
9606.ENSP00000397261	720
9606.ENSP00000331897	719
9606.ENSP00000431049	719
9606.ENSP00000405573	714
9606.ENSP00000343690	708
9606.ENSP00000304697	704
9606.ENSP00000378743	700
9606.ENSP00000356399	699
9606.ENSP00000265333	693
9606.ENSP00000400175	693
9606.ENSP00000371230	682
9606.ENSP00000307188	681
9606.ENSP00000291568	681
9606.ENSP00000313199	677
9606.ENSP00000258341	676
9606.ENSP00000373487	673
9606.ENSP00000242285	672
9606.ENSP00000305675	669
9606.ENSP00000297268	665
9606.ENSP00000354532	665
9606.ENSP00000441828	665
9606.ENSP00000307705	659
9606.ENSP00000420914	659
9606.ENSP00000205948	659
9606.ENSP00000217652	656
9606.ENSP00000360124	655
9606.ENSP00000296412	650
9606.ENSP00000307786	649
9606.ENSP00000336702	648
9606.ENSP00000441875	646
9606.ENSP00000255189	642
9606.ENSP00000416706	642
9606.ENSP00000263277	640
9606.ENSP00000228945	639
9606.ENSP00000211122	638
9606.ENSP00000348099	631
9606.ENSP00000281243	631
9606.ENSP00000344504	630
9606.ENSP00000339566	630
9606.ENSP00000364685	630
9606.ENSP00000361883	630
9606.ENSP00000367992	630
9606.ENSP00000377446	630
9606.ENSP00000310861	628
9606.ENSP00000472469	626
9606.ENSP00000386284	624
9606.ENSP00000265132	622
9606.ENSP00000466134	621
9606.ENSP00000306330	618
9606.ENSP00000356037	616
9606.ENSP00000360021	612
9606.ENSP00000385432	611
9606.ENSP00000361635	611
9606.ENSP00000217426	611
9606.ENSP00000463559	610
9606.ENSP00000420065	610
9606.ENSP00000477781	609
9606.ENSP00000361824	609
9606.ENSP00000301587	608
9606.ENSP00000216802	605
9606.ENSP00000358851	604
9606.ENSP00000377696	603
9606.ENSP00000355518	602
9606.ENSP00000325548	601
9606.ENSP00000345008	600
9606.ENSP00000357705	598
9606.ENSP00000254301	597
9606.ENSP00000387123	596
9606.ENSP00000371267	593
9606.ENSP00000369677	593
9606.ENSP00000274813	589
9606.ENSP00000285381	587
9606.ENSP00000366927	585
9606.ENSP00000464265	585
9606.ENSP00000361083	583
9606.ENSP00000383003	583
9606.ENSP00000294973	579
9606.ENSP00000333300	579
9606.ENSP00000451291	577
9606.ENSP00000331544	575
9606.ENSP00000359871	574
9606.ENSP00000379975	573
9606.ENSP00000359539	571
9606.ENSP00000246554	570
9606.ENSP00000361894	568
9606.ENSP00000357873	566
9606.ENSP00000357076	566
9606.ENSP00000355377	566
9606.ENSP00000378058	565
9606.ENSP00000415840	563
9606.ENSP00000376309	561
9606.ENSP00000339095	561
9606.ENSP00000378957	560
9606.ENSP00000369538	557
9606.ENSP00000295685	555
9606.ENSP00000385958	555
9606.ENSP00000383118	554
9606.ENSP00000357835	554
9606.ENSP00000370129	553
9606.ENSP00000354739	551
9606.ENSP00000369609	551
9606.ENSP00000401010	550
9606.ENSP00000324105	544
9606.ENSP00000278572	541
9606.ENSP00000388325	540
9606.ENSP00000336799	540
9606.ENSP00000394496	539
9606.ENSP00000385080	539
9606.ENSP00000359098	536
9606.ENSP00000364801	535
