#id: 3328968863
#name: H.sapiens - Thyroid gland (Integrated)
#score: 26.9
#coverage: 61
#description: integrated dataset: weighted average of all H.sapiens THYROID_GLAND: 26.9, Coverage: 61
#organ: THYROID_GLAND
#integrated: true
#weights: PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Thyroid:0.417;PXD016999_Jiang_Cell_2020_Thyroid-ppm:0.417;thyroid_gland_Wilhelm_2014_Maxquant:0.167;
#publication_year: 2023
#filename: 9606-THYROID_GLAND-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000249842	505
9606.ENSP00000381386	504
9606.ENSP00000261735	504
9606.ENSP00000379475	502
9606.ENSP00000384537	501
9606.ENSP00000254301	500
9606.ENSP00000359539	498
9606.ENSP00000295688	497
9606.ENSP00000350719	497
9606.ENSP00000300413	494
9606.ENSP00000389252	494
9606.ENSP00000401831	493
9606.ENSP00000254898	491
9606.ENSP00000305556	489
9606.ENSP00000347852	489
9606.ENSP00000354826	484
9606.ENSP00000263816	484
9606.ENSP00000234454	483
9606.ENSP00000309830	482
9606.ENSP00000428085	481
9606.ENSP00000357076	481
9606.ENSP00000220764	479
9606.ENSP00000371958	478
9606.ENSP00000355124	478
9606.ENSP00000353590	477
9606.ENSP00000274364	477
9606.ENSP00000383118	477
9606.ENSP00000368959	476
9606.ENSP00000295685	476
9606.ENSP00000363624	475
9606.ENSP00000464813	474
9606.ENSP00000357048	474
9606.ENSP00000361076	473
9606.ENSP00000432799	473
9606.ENSP00000272317	471
9606.ENSP00000339191	471
9606.ENSP00000353826	468
9606.ENSP00000339795	467
9606.ENSP00000393241	465
9606.ENSP00000431254	465
9606.ENSP00000435096	464
9606.ENSP00000310226	464
9606.ENSP00000356042	462
9606.ENSP00000387262	461
9606.ENSP00000280326	459
9606.ENSP00000442318	459
9606.ENSP00000385958	459
9606.ENSP00000290349	459
9606.ENSP00000382004	456
9606.ENSP00000449328	456
9606.ENSP00000312304	455
9606.ENSP00000388325	454
9606.ENSP00000416330	452
9606.ENSP00000302961	452
9606.ENSP00000247665	451
9606.ENSP00000312625	451
9606.ENSP00000403172	449
9606.ENSP00000205948	449
9606.ENSP00000276079	446
9606.ENSP00000356448	446
9606.ENSP00000302886	445
9606.ENSP00000264663	444
9606.ENSP00000376800	443
9606.ENSP00000428845	442
9606.ENSP00000372136	441
9606.ENSP00000331901	440
9606.ENSP00000360305	439
9606.ENSP00000319730	439
9606.ENSP00000349428	438
9606.ENSP00000404121	438
9606.ENSP00000338481	437
9606.ENSP00000375836	437
9606.ENSP00000311430	436
9606.ENSP00000358635	436
9606.ENSP00000253024	435
9606.ENSP00000482075	433
9606.ENSP00000233242	430
9606.ENSP00000413436	430
9606.ENSP00000399805	430
9606.ENSP00000246533	430
9606.ENSP00000477310	428
9606.ENSP00000331897	425
9606.ENSP00000261479	424
9606.ENSP00000363500	424
9606.ENSP00000264028	424
9606.ENSP00000296503	423
9606.ENSP00000196371	420
9606.ENSP00000378058	419
9606.ENSP00000354468	418
9606.ENSP00000371267	416
9606.ENSP00000303366	416
9606.ENSP00000362946	415
9606.ENSP00000221419	415
